ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
57369,Vadim Aleksandrovich Kaptur,M,21,174,67,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Platform,NA
57369,Vadim Aleksandrovich Kaptur,M,25,174,67,Belarus,BLR,2012 Summer,2012,Summer,London,Diving,Diving Men's Platform,NA
57369,Vadim Aleksandrovich Kaptur,M,29,174,67,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,NA
57370,Vasily Borisovich Kaptyukh,M,29,197,125,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,Bronze
57370,Vasily Borisovich Kaptyukh,M,33,197,125,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Discus Throw,NA
57370,Vasily Borisovich Kaptyukh,M,37,197,125,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Discus Throw,NA
57371,Franz Kapus,M,38,188,92,Switzerland-2,SUI,1948 Winter,1948,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four,NA
57371,Franz Kapus,M,42,188,92,Switzerland-2,SUI,1952 Winter,1952,Winter,Oslo,Bobsleigh,Bobsleigh Men's Four,NA
57371,Franz Kapus,M,46,188,92,Switzerland-2,SUI,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Two,NA
57371,Franz Kapus,M,46,188,92,Switzerland-1,SUI,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Four,Gold
57372,Richard Kapu,M,29,182,92,Slovakia,SVK,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
57372,Richard Kapu,M,33,182,92,Slovakia,SVK,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
57373,Tom Kapusta,M,26,182,86,Czech Republic,CZE,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
57374,Denis Viktorovich Kapustin,M,29,190,84,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,Bronze
57375,Oleksandr Viktorovych Kapustin,M,18,NA,NA,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,NA
57376,Sergey Alekseyevich Kapustin,M,22,180,88,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
57377,Aleksandra Vitalyevna Kapustina,F,21,166,74,Russia,RUS,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
57377,Aleksandra Vitalyevna Kapustina,F,25,166,74,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
57377,Aleksandra Vitalyevna Kapustina,F,29,166,74,Russia,RUS,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
57378,Jana Kapustov,F,26,171,65,Slovakia,SVK,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
57379,Gbor Kapuvri,M,26,183,85,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
57380,Stefan Kapaniak,M,23,176,73,Poland,POL,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",NA
57380,Stefan Kapaniak,M,23,176,73,Poland,POL,1956 Summer,1956,Summer,Melbourne,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",NA
57380,Stefan Kapaniak,M,27,176,73,Poland,POL,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
57380,Stefan Kapaniak,M,27,176,73,Poland,POL,1960 Summer,1960,Summer,Roma,Canoeing,Canoeing Men's Kayak Relay 4 x 500 metres,NA
57380,Stefan Kapaniak,M,31,176,73,Poland,POL,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
57381,Chintamoni Kar,M,33,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",Silver
57381,Chintamoni Kar,M,33,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",NA
57382,Edward Kar,M,18,170,61,Liberia,LBR,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",NA
57383,Miriam Kara,F,21,161,50,Israel,ISR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Individual All-Around,NA
57383,Miriam Kara,F,21,161,50,Israel,ISR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Floor Exercise,NA
57383,Miriam Kara,F,21,161,50,Israel,ISR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Horse Vault,NA
57383,Miriam Kara,F,21,161,50,Israel,ISR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,NA
57383,Miriam Kara,F,21,161,50,Israel,ISR,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Balance Beam,NA
57384,"Theodore Ernst ""Ted"" Kara",M,20,NA,NA,United States,USA,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Featherweight,NA
57385,Reit Karabacak,M,30,170,82,Turkey,TUR,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
57386,Yelizaveta Karabash,F,19,178,54,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,NA
57387,Samir Karabai,M,29,180,74,Bosnia and Herzegovina,BIH,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Singles, Slalom",NA
57388,Luka Karabatic,M,28,202,108,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
57389,Nikola Karabatic,M,20,194,104,France,FRA,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,NA
57389,Nikola Karabatic,M,24,194,104,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
57389,Nikola Karabatic,M,28,194,104,France,FRA,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Gold
57389,Nikola Karabatic,M,32,194,104,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
57390,Dimitrios Karabatis,M,20,184,80,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
57390,Dimitrios Karabatis,M,20,184,80,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 200 metres,NA
57390,Dimitrios Karabatis,M,24,184,80,Greece,GRE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Shot Put,NA
57390,Dimitrios Karabatis,M,24,184,80,Greece,GRE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Discus Throw,NA
57390,Dimitrios Karabatis,M,28,184,80,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Shot Put,NA
57390,Dimitrios Karabatis,M,28,184,80,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Discus Throw,NA
57391,Brahim Karabi,M,26,176,69,Tunisia,TUN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres,NA
57392,"Daniel ""Dan"" Karabin",M,21,172,74,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
57392,"Daniel ""Dan"" Karabin",M,25,172,74,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
57393,Daouda Karabou,M,32,198,92,France,FRA,2008 Summer,2008,Summer,Beijing,Handball,Handball Men's Handball,Gold
57393,Daouda Karabou,M,36,198,92,France,FRA,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Gold
57394,Vladimir Nikolayevich Karabutov,M,25,195,93,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,Bronze
57394,Vladimir Nikolayevich Karabutov,M,29,195,93,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,NA
57395,German Yevgenyevich Karachevsky,M,23,NA,NA,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,NA
57395,German Yevgenyevich Karachevsky,M,23,NA,NA,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,NA
57396,Ella Aleksandrovna Karachkova (-Diehl),F,22,175,67,Russia,RUS,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Women's Singles,NA
57396,Ella Aleksandrovna Karachkova (-Diehl),F,30,175,67,Russia,RUS,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Women's Singles,NA
57397,Ilko Angelov Karacholov,M,22,184,82,Bulgaria,BUL,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,NA
57397,Ilko Angelov Karacholov,M,24,184,82,Bulgaria,BUL,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,NA
57398,Ivan Angelov Karacholov,M,23,180,82,Bulgaria,BUL,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,NA
57398,Ivan Angelov Karacholov,M,25,180,82,Bulgaria,BUL,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Mixed (Men)'s Doubles,NA
57399,Viktor Iosifovich Karachun,M,29,187,89,Belarus,BLR,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
57400,Igor Karai,M,27,191,91,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
57401,Zsolt Karacs,M,29,NA,NA,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
57401,Zsolt Karacs,M,29,NA,NA,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
57402,Lszl Karcson,M,29,NA,NA,Hungary,HUN,1948 Summer,1948,Summer,London,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
57403,Gyula Karcsony,M,32,155,63,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
57404,Mehmet Serhat Karada,M,28,167,60,Turkey,TUR,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
57405,"Vasiliki ""Vaso"" Karadasiou",F,27,182,73,Greece,GRE,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
57405,"Vasiliki ""Vaso"" Karadasiou",F,31,182,73,Greece-2,GRE,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
57405,"Vasiliki ""Vaso"" Karadasiou",F,35,182,73,Greece-2,GRE,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
57406,Tuba Karademir,F,20,165,63,Turkey,TUR,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Women's Singles,NA
57406,Tuba Karademir,F,24,165,63,Turkey,TUR,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Women's Singles,NA
57407,Nagihan Karadere,F,28,173,65,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,NA
57408,Pter Kardi,M,25,NA,NA,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,NA
57409,Thomas Karadimas,M,22,NA,NA,Greece,GRE,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Downhill,NA
57409,Thomas Karadimas,M,22,NA,NA,Greece,GRE,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
57409,Thomas Karadimas,M,22,NA,NA,Greece,GRE,1976 Winter,1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,NA
57410,Georgi Yanchev Karadushev,M,30,180,102,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
57411,Petar Karadzhov,M,21,178,82,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
57412,mer Karaevli,M,38,176,69,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
57413,Lszl Karaffa,M,24,193,92,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
57414,Karel Karafit,M,22,187,75,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,NA
57415,Iveta Karafitov,F,21,174,66,Slovakia,SVK,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,NA
57416,Marina Karaflou,F,24,160,64,Greece,GRE,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
57417,Alexandros Karageorgiou,M,18,172,58,Greece,GRE,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Individual,NA
57417,Alexandros Karageorgiou,M,18,172,58,Greece,GRE,2004 Summer,2004,Summer,Athina,Archery,Archery Men's Team,NA
57418,"Aristidis ""Aris"" Karageorgos",M,28,174,62,Greece,GRE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 20 kilometres Walk,NA
57419,Georgios Karageorgos,M,33,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,NA
57419,Georgios Karageorgos,M,33,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 800 metres,NA
57420,Khristos Karageorgos,M,27,174,62,Greece,GRE,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 50 kilometres Walk,NA
57421,Eftykhia Karagianni,F,30,168,61,Greece,GRE,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Silver
57422,Argyris Karagiannis,M,20,NA,NA,Greece,GRE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,NA
57422,Argyris Karagiannis,M,20,NA,NA,Greece,GRE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Pole Vault,NA
57422,Argyris Karagiannis,M,24,NA,NA,Greece,GRE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Pole Vault,NA
57423,Nikolaos Karagiannis,M,NA,NA,NA,"Lemzos Thorichton ""Psara""-3",GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,NA
57424,G. Karagiannopoulos,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Shooting,"Shooting Men's Military Rifle, 200 metres",NA
57425,Maria Karagiannopoulou,F,19,150,48,Greece,GRE,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Lightweight,NA
57425,Maria Karagiannopoulou,F,31,150,48,Greece,GRE,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Extra-Lightweight,NA
57426,Iva Karagiozova-Shkodreva,F,20,163,55,Bulgaria,BUL,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
57426,Iva Karagiozova-Shkodreva,F,20,163,55,Bulgaria,BUL,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 15 kilometres,NA
57426,Iva Karagiozova-Shkodreva,F,20,163,55,Bulgaria,BUL,1992 Winter,1992,Winter,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,NA
57426,Iva Karagiozova-Shkodreva,F,22,163,55,Bulgaria,BUL,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
57426,Iva Karagiozova-Shkodreva,F,22,163,55,Bulgaria,BUL,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,NA
57426,Iva Karagiozova-Shkodreva,F,22,163,55,Bulgaria,BUL,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NA
57426,Iva Karagiozova-Shkodreva,F,30,163,55,Bulgaria,BUL,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,NA
57426,Iva Karagiozova-Shkodreva,F,30,163,55,Bulgaria,BUL,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,NA
57426,Iva Karagiozova-Shkodreva,F,30,163,55,Bulgaria,BUL,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,NA
57427,Frat Karagll,M,22,179,71,Turkey,TUR,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Middleweight,NA
57428,Mustafa Karagll (-Karagol),M,23,183,64,Turkey,TUR,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Welterweight,NA
57429,Helen Karagounis (-Thieme-),F,22,179,65,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,NA
57430,Nurdan Karagz,F,25,150,48,Turkey,TUR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Flyweight,NA
57431,Soner Karagz,M,24,164,54,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Bantamweight,NA
57432,Ashot Karagyan,M,29,183,73,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Foil, Team",Silver
57432,Ashot Karagyan,M,29,183,73,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Bronze
57433,Momchil Karailiev,M,22,190,75,Bulgaria,BUL,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Triple Jump,NA
57433,Momchil Karailiev,M,26,190,75,Bulgaria,BUL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Triple Jump,NA
57434,Dajana Karajica,F,24,165,60,Yugoslavia,YUG,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Women's Singles,NA
57435,Suad Karajica,M,29,186,75,Yugoslavia,YUG,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Men's Singles,NA
57436,Tilemakhos Karakalos,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Fencing,"Fencing Men's Sabre, Individual",Silver
57437,Hedvig Karakas,F,22,167,61,Hungary,HUN,2012 Summer,2012,Summer,London,Judo,Judo Women's Lightweight,NA
57437,Hedvig Karakas,F,26,167,61,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Lightweight,NA
57438,Aleksandar Karakaevi,M,20,178,85,Serbia and Montenegro,SCG,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Men's Singles,NA
57438,Aleksandar Karakaevi,M,28,178,85,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Singles,NA
57438,Aleksandar Karakaevi,M,28,178,85,Serbia and Montenegro,SCG,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Men's Doubles,NA
57438,Aleksandar Karakaevi,M,32,178,85,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Men's Singles,NA
57438,Aleksandar Karakaevi,M,36,178,85,Serbia,SRB,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Men's Singles,NA
57438,Aleksandar Karakaevi,M,40,178,85,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,NA
57439,Georgi Rashkov Karakashev,M,33,NA,NA,Bulgaria,BUL,1932 Summer,1932,Summer,Los Angeles,Art Competitions,Art Competitions Mixed Unknown Event,NA
57440,Karakatsanis,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",NA
57441,Konstantinos Karakatsanis,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",NA
57441,Konstantinos Karakatsanis,M,NA,NA,NA,"Lemzos Thorichton ""Psara""-3",GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,NA
57442,Dudu Karakaya,F,26,167,48,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 5,000 metres",NA
57443,Tuba Karakaya (-Koyuncu),F,21,168,55,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,"Athletics Women's 1,500 metres",NA
57444,Pen-Ek Karaket,M,22,170,57,Thailand,THA,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Flyweight,NA
57445,David Karako,M,23,175,73,Israel,ISR,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,NA
57446,Ayhan Karaku,M,22,165,55,Turkey,TUR,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA
57447,Nimet Karaku,F,19,168,64,Turkey,TUR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres,NA
57448,Milorad Karali,M,26,184,80,Yugoslavia,YUG,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Gold
57448,Milorad Karali,M,30,184,80,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,NA
57449,Ioannis Karalogos,M,22,180,78,Greece,GRE,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA
57450,Thomas Karalogos,M,17,178,75,Greece,GRE,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,NA
57450,Thomas Karalogos,M,21,178,75,Greece,GRE,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA
57450,Thomas Karalogos,M,28,178,75,Greece,GRE,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,NA
57451,Mahmoud Abdeldayem Karam Abd Rabou,M,21,195,106,Egypt,EGY,2004 Summer,2004,Summer,Athina,Handball,Handball Men's Handball,NA
57452,Nasser Karam,M,27,NA,NA,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,NA
57453,Veneta Karamandzhukova,F,18,180,80,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,NA
57454,Georgi Dimitrov Karamanliev,M,26,170,70,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
57455,Ioannis Karamazakis,M,NA,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Individual",NA
57455,Ioannis Karamazakis,M,NA,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",NA
57455,Ioannis Karamazakis,M,NA,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Individual",NA
57455,Ioannis Karamazakis,M,NA,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",NA
57455,Ioannis Karamazakis,M,NA,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Individual",NA
57455,Ioannis Karamazakis,M,NA,NA,NA,Greece,GRE,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Team",NA
57456,Sergey Zakharovich Karamchakov,M,26,153,48,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",Bronze
57457,Lidiya Karamchakova,F,36,162,48,Tajikistan,TJK,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Women's Flyweight, Freestyle",NA
57458,rem Karamete,F,23,167,60,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",NA
57459,Miyoko Karami,F,29,165,50,Japan,JPN,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Road Race, Individual",NA
57460,Yousef Karami,M,21,183,80,Iran,IRI,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Welterweight,Bronze
