ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
34744,Armnio Gaspar Fernandes,M,28,165,60,Angola,ANG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
34744,Armnio Gaspar Fernandes,M,28,165,60,Angola,ANG,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
34745,Bruno Miguel Borges Fernandes,M,21,182,80,Portugal,POR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,NA
34746,Carla Fernandes,F,14,168,56,Angola,ANG,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,NA
34746,Carla Fernandes,F,14,168,56,Angola,ANG,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,NA
34747,Daniel Fernandes,M,31,175,72,France,FRA,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,NA
34748,David Rubn Sousa Fernandes,M,32,181,82,Portugal,POR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
34749,Edgar Simon Cyril Fernandes,M,22,176,67,Kenya,KEN,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,NA
34749,Edgar Simon Cyril Fernandes,M,26,176,67,Kenya,KEN,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,NA
34750,Egbert Carmo Fernandes,M,19,170,65,Kenya,KEN,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,NA
34750,Egbert Carmo Fernandes,M,23,170,65,Kenya,KEN,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,NA
34750,Egbert Carmo Fernandes,M,27,170,65,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,NA
34751,Emanuel de Jesus R. da Cos Fernandes,M,41,190,85,Angola,ANG,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA
34752,Fernando de Matos Fernandes,M,32,NA,NA,Portugal,POR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres Hurdles,NA
34752,Fernando de Matos Fernandes,M,32,NA,NA,Portugal,POR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Decathlon,NA
34753,"Florencia Sophie Sabine Lenne ""Florence"" Ferreira Fernandes",F,27,167,56,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",NA
34753,"Florencia Sophie Sabine Lenne ""Florence"" Ferreira Fernandes",F,31,167,56,Portugal,POR,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",NA
34754,Hilary John Fernandes,M,22,172,60,Kenya,KEN,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,NA
34754,Hilary John Fernandes,M,26,172,60,Kenya,KEN,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,NA
34754,Hilary John Fernandes,M,30,172,60,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,NA
34755,Isabel Samboyo Fernandes,F,19,180,89,Angola,ANG,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,NA
34755,Isabel Samboyo Fernandes,F,23,180,89,Angola,ANG,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,NA
34755,Isabel Samboyo Fernandes,F,27,180,89,Angola,ANG,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,NA
34756,Janildes Fernandes Silva,F,20,170,52,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Road Race, Individual",NA
34756,Janildes Fernandes Silva,F,23,170,52,Brazil,BRA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Road Race, Individual",NA
34756,Janildes Fernandes Silva,F,31,170,52,Brazil,BRA,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Road Race, Individual",NA
34757,Joo Fernandes,M,20,NA,NA,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,NA
34758,Jos Amado Fernandes,M,25,175,77,Portugal,POR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",NA
34758,Jos Amado Fernandes,M,25,175,77,Portugal,POR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",NA
34758,Jos Amado Fernandes,M,25,175,77,Portugal,POR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",NA
34759,"Lawrence ""Lawrie"" Fernandes",M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Gold
34760,Leo Ciriaco Diago Fernandes,M,22,177,64,Kenya,KEN,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,NA
34760,Leo Ciriaco Diago Fernandes,M,26,177,64,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,NA
34760,Leo Ciriaco Diago Fernandes,M,30,177,64,Kenya,KEN,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,NA
34761,Lorraine Fernandes,F,25,155,NA,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Women's Hockey,NA
34762,Manuel Fernandes,M,28,NA,NA,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,NA
34763,Francisco Nuno Vaz Serra Fernandes,M,23,187,88,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Pole Vault,NA
34763,Francisco Nuno Vaz Serra Fernandes,M,27,187,88,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Pole Vault,NA
34763,Francisco Nuno Vaz Serra Fernandes,M,31,187,88,Portugal,POR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Pole Vault,NA
34764,Peter Paul Fernandes,M,19,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold
34765,Raphael Fernandes,M,27,NA,NA,Kenya,KEN,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,NA
34766,Ricardo Fernandes,M,19,181,73,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Men's Singles,NA
34766,Ricardo Fernandes,M,19,181,73,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Men's Doubles,NA
34767,Rui Fernandes,M,21,183,75,Portugal,POR,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
34767,Rui Fernandes,M,25,183,75,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",NA
34767,Rui Fernandes,M,25,183,75,Portugal,POR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
34768,Silvester Fernandes,M,23,166,60,Kenya,KEN,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,NA
34768,Silvester Fernandes,M,27,166,60,Kenya,KEN,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,NA
34768,Silvester Fernandes,M,31,166,60,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,NA
34769,Siona Fernandes,F,29,163,NA,New Zealand,NZL,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Flyweight,NA
34770,Trevor Alexander Fernandes,M,34,179,66,United States,USA,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,NA
34771,Vanessa de Sousa Fernandes,F,18,169,55,Portugal,POR,2004 Summer,2004,Summer,Athina,Triathlon,Triathlon Women's Olympic Distance,NA
34771,Vanessa de Sousa Fernandes,F,22,169,55,Portugal,POR,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Women's Olympic Distance,Silver
34772,Vivaldo Fernandes,M,17,178,68,Angola,ANG,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Breaststroke,NA
34773,Wayne Fernandes,M,29,180,75,Canada,CAN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,NA
34774,Abraham Fernndez Martnez,M,24,NA,NA,Spain,ESP,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,NA
34774,Abraham Fernndez Martnez,M,24,NA,NA,Spain,ESP,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,NA
34775,Adriana Fernndez Miranda,F,25,163,59,Mexico,MEX,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,NA
34775,Adriana Fernndez Miranda,F,29,163,59,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,NA
34775,Adriana Fernndez Miranda,F,33,163,59,Mexico,MEX,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Women's 10,000 metres",NA
34776,Agustn Fernndez Daz-Pavn,M,34,165,58,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,NA
34776,Agustn Fernndez Daz-Pavn,M,38,165,58,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,NA
34777,Alberto Fernndez Calderon,M,NA,NA,NA,Peru,PER,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,NA
34778,Alberto Fernndez Muoz,M,25,180,115,Spain,ESP,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Trap,NA
34778,Alberto Fernndez Muoz,M,29,180,115,Spain,ESP,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Trap,NA
34778,Alberto Fernndez Muoz,M,33,180,115,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,NA
34779,"Alejandro ""Alex"" Fernndez",M,37,NA,NA,Mexico,MEX,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Trap,NA
34780,Alfonso Fernndez Fernndez,M,21,NA,67,Spain,ESP,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Welterweight,NA
34781,Alfredo Fernndez Durn,M,24,178,60,Spain,ESP,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
34782,Alicia Fernndez Cortacero,F,18,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,NA
34782,Alicia Fernndez Cortacero,F,18,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,NA
34782,Alicia Fernndez Cortacero,F,18,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,NA
34782,Alicia Fernndez Cortacero,F,18,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,NA
34782,Alicia Fernndez Cortacero,F,18,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,NA
34782,Alicia Fernndez Cortacero,F,18,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,NA
34783,lvaro Fernndez Cerezo,M,23,180,63,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 1,500 metres",NA
34784,Ana Ivis Fernndez Valle,F,22,184,80,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Gold
34784,Ana Ivis Fernndez Valle,F,27,184,80,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,Gold
34784,Ana Ivis Fernndez Valle,F,31,184,80,Cuba,CUB,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Bronze
34785,ngel Fernndez Garca,M,23,174,78,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",NA
34785,ngel Fernndez Garca,M,27,174,78,Spain,ESP,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Individual",NA
34785,ngel Fernndez Garca,M,27,174,78,Spain,ESP,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",NA
34785,ngel Fernndez Garca,M,31,174,78,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Team",NA
34786,ngel Corsino Fernndez Fanjul,M,33,175,70,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
34787,Antonio Fernndez Ortz,M,24,173,66,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 800 metres,NA
34788,Antonio Fernndez Fernndez,M,25,184,76,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,NA
34788,Antonio Fernndez Fernndez,M,25,184,76,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,NA
34789,Armando Fernndez Alatorre,M,17,175,73,Mexico,MEX,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA
34789,Armando Fernndez Alatorre,M,21,175,73,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,NA
34789,Armando Fernndez Alatorre,M,29,175,73,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,Bronze
34789,Armando Fernndez Alatorre,M,33,175,73,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Water Polo,Water Polo Men's Water Polo,NA
34790,Armando Fernndez Garca,M,23,163,62,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
34790,Armando Fernndez Garca,M,27,163,62,Mexico,MEX,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
34791,Arturo Fernndez Meyzn,M,26,NA,NA,Peru,PER,1936 Summer,1936,Summer,Berlin,Football,Football Men's Football,NA
34792,Asier Fernndez de Bobadilla Rola,M,20,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Windsurfer,NA
34793,Beatriz Fernndez Ibez,F,27,180,74,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
34794,Begoa Fernndez Molinos,F,32,180,71,Spain,ESP,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Bronze
34795,Calvin Ronnie Fernandez,M,21,170,72,Malaysia,MAS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,NA
34795,Calvin Ronnie Fernandez,M,25,170,72,Malaysia,MAS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,NA
34796,Carlos Fernndez Antn,M,23,170,64,Spain,ESP,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA
34797,Cecilio Fernndez Grado,M,24,173,63,Spain,ESP,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
34797,Cecilio Fernndez Grado,M,24,173,63,Spain,ESP,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 20 kilometres,NA
34798,Charles Fernndez,M,20,181,74,Guatemala,GUA,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
34799,Jos Corsino Fernndez Arquelles,M,31,NA,NA,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Marathon,NA
34800,Cristina Fernndez Gonzlez,F,18,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
34801,Dalixia Fernndez Grosset,F,22,172,68,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
34801,Dalixia Fernndez Grosset,F,26,172,68,Cuba,CUB,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
34801,Dalixia Fernndez Grosset,F,30,172,68,Cuba-2,CUB,2008 Summer,2008,Summer,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,NA
34802,David Ricardo Fernndez Tercero,M,31,161,60,Costa Rica,CRC,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Extra-Lightweight,NA
34803,Dionisio F. Fernndez Fagundez,M,20,NA,NA,Spain,ESP,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Welterweight,NA
34804,Dionisio E. Fernndez,M,NA,NA,NA,Argentina,ARG,1948 Summer,1948,Summer,London,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
34805,Douglas Fernndez,M,24,195,92,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Decathlon,NA
34806,Ernesto Fernndez,M,19,183,70,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Individual",NA
34806,Ernesto Fernndez,M,19,183,70,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",NA
34807,Ewen Fernandez,M,24,175,73,France,FRA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,500 metres",NA
34807,Ewen Fernandez,M,24,175,73,France,FRA,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 5,000 metres",NA
34807,Ewen Fernandez,M,24,175,73,France,FRA,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),NA
34808,Federico Carlos Fernndez Senderos,M,36,173,80,Mexico,MEX,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
34808,Federico Carlos Fernndez Senderos,M,36,173,80,Mexico,MEX,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
34808,Federico Carlos Fernndez Senderos,M,40,173,80,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
34808,Federico Carlos Fernndez Senderos,M,40,173,80,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
34808,Federico Carlos Fernndez Senderos,M,44,173,80,Mexico,MEX,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
34808,Federico Carlos Fernndez Senderos,M,44,173,80,Mexico,MEX,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
34809,Federico Gastn Fernndez,M,22,191,88,Argentina,ARG,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,NA
34809,Federico Gastn Fernndez,M,26,191,88,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,NA
34810,Flix Omar Fernndez Rodrguez,M,24,178,84,Puerto Rico,PUR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,NA
34811,Flix Fernndez Salcines,M,20,183,83,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,NA
34812,Filiberto Fernndez Daz,M,24,NA,NA,Mexico,MEX,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",NA
34813,"Francisco ""Fran"" Fernndez Miranda",M,30,185,83,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,NA
34814,Francisco Javier Fernndez Pelez,M,23,175,60,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 20 kilometres Walk,NA
34814,Francisco Javier Fernndez Pelez,M,27,175,60,Spain,ESP,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 20 kilometres Walk,Silver
34814,Francisco Javier Fernndez Pelez,M,31,175,60,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,NA
34815,"Frederick ""Fred"" Fernandez",M,29,NA,NA,Singapore,SGP,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,NA
34816,Gabriel Diego Fernndez,M,27,204,111,Argentina,ARG,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Gold
34817,Grard Fernandez,M,53,162,69,France,FRA,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
34817,Grard Fernandez,M,53,162,69,France,FRA,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
34818,Gerardo Fernndez Tabares,M,22,190,121,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
34818,Gerardo Fernndez Tabares,M,26,190,121,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Super-Heavyweight,NA
34819,"Beatriz Cristina ""Gigi"" Fernandez",F,28,170,66,United States,USA,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Doubles,Gold
34819,"Beatriz Cristina ""Gigi"" Fernandez",F,32,170,66,United States,USA,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Doubles,Gold
34820,Gilberto Fernndez,M,39,168,69,Colombia,COL,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",NA
