ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
124545,Arthur Van Doren,M,21,178,74,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
124546,"Alfred Carel ""Fred"" van Dorp",M,21,190,95,Netherlands,NED,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,NA
124546,"Alfred Carel ""Fred"" van Dorp",M,25,190,95,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,NA
124546,"Alfred Carel ""Fred"" van Dorp",M,29,190,95,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,NA
124547,"Anton Ludwig ""Tony"" Van Dorp",M,28,196,91,United States,USA,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,NA
124547,"Anton Ludwig ""Tony"" Van Dorp",M,32,196,91,United States,USA,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,NA
124548,Wianka van Dorp,F,28,177,72,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
124549,Yvonne van Dorp,F,22,175,60,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,NA
124550,R. Van Dorpe,M,NA,NA,NA,Belgium,BEL,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",NA
124551,Jan Leendert van Dort,M,30,NA,NA,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Bronze
124552,Meike van Driel,F,24,NA,NA,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,NA
124553,Jaak Van Driessche,M,23,199,97,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Pairs,NA
124553,Jaak Van Driessche,M,27,199,97,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxless Pairs,NA
124554,"Maria ""Marieke"" van Drogenbroek",F,19,187,76,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,NA
124554,"Maria ""Marieke"" van Drogenbroek",F,19,187,76,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Bronze
124555,Gerrit van Duffelen,M,38,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",NA
124556,"Bastiaan Adrianus ""Bas"" van Duivenbode",M,20,182,71,Netherlands,NED,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Middleweight,NA
124557,Maarten Hendrik van Dulm,M,44,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Individual",NA
124557,Maarten Hendrik van Dulm,M,44,NA,NA,Netherlands,NED,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",Bronze
124557,Maarten Hendrik van Dulm,M,48,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",NA
124558,Marcie Van Dusen,F,26,165,55,United States,USA,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Women's Lightweight, Freestyle",NA
124559,"Willem Paul ""Wim"" van Duyl",M,28,189,90,Joy,NED,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed Three Person Keelboat,NA
124559,"Willem Paul ""Wim"" van Duyl",M,32,189,90,Thalatta,NED,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed Three Person Keelboat,NA
124559,"Willem Paul ""Wim"" van Duyl",M,40,189,90,Trintel II,NED,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Three Person Keelboat,NA
124559,"Willem Paul ""Wim"" van Duyl",M,44,189,90,Barco Deloro,NED,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Three Person Keelboat,NA
124560,"Carl Van Duyne, III",M,22,173,77,United States,USA,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed One Person Dinghy,NA
124561,Herman Van Duyzen,M,NA,NA,NA,Belgium,BEL,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
124562,John Lawrence van Dyke,M,36,178,72,United States,USA,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
124563,Amy Deloris Van Dyken (-Rouen),F,23,183,74,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,Gold
124563,Amy Deloris Van Dyken (-Rouen),F,23,183,74,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Freestyle,NA
124563,Amy Deloris Van Dyken (-Rouen),F,23,183,74,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
124563,Amy Deloris Van Dyken (-Rouen),F,23,183,74,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 100 metres Butterfly,Gold
124563,Amy Deloris Van Dyken (-Rouen),F,23,183,74,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
124563,Amy Deloris Van Dyken (-Rouen),F,27,183,74,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,NA
124563,Amy Deloris Van Dyken (-Rouen),F,27,183,74,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
124563,Amy Deloris Van Dyken (-Rouen),F,27,183,74,United States,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
124564,Pieter Maarten van Ede,M,26,197,95,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,NA
124565,"Christian ""Chris"" van Eeden",M,19,191,72,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
124566,Gilbert Van Eesbeeck,M,23,NA,NA,Belgium,BEL,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",NA
124566,Gilbert Van Eesbeeck,M,23,NA,NA,Belgium,BEL,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 5,000 metres",NA
124567,Derk Jan van Egmond,M,27,NA,NA,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Cycling,Cycling Men's Points Race,NA
124568,Emily Louise Van Egmond,F,23,179,65,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
124569,Gary Van Egmond,M,23,NA,NA,Australia,AUS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,NA
124570,"Jacobus Johannes ""Jacques"" van Egmond",M,24,193,NA,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Cycling,Cycling Men's Sprint,Gold
124570,"Jacobus Johannes ""Jacques"" van Egmond",M,24,193,NA,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
124570,"Jacobus Johannes ""Jacques"" van Egmond",M,24,193,NA,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",NA
124571,"Petrus Johannes ""Piet"" van Egmond",M,46,NA,NA,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",NA
124572,Jan van Eijden,M,24,173,78,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Sprint,NA
124572,Jan van Eijden,M,24,173,78,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Men's Keirin,NA
124573,"Gerardus Hubertus Wilhelmus ""Geert"" van Eijk",M,27,170,64,Netherlands,NED,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,NA
124574,"Dirkje ""Dicky"" van Ekris (-Kloek)",F,15,NA,NA,Netherlands,NED,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 100 metres Backstroke,NA
124575,Anicka van Emden,F,29,169,63,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,Bronze
124576,"Cornelia Maria ""Cocki"" van Engelsdorp Gastelaars (-Garretsen)",F,22,170,67,Netherlands,NED,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Freestyle,NA
124576,"Cornelia Maria ""Cocki"" van Engelsdorp Gastelaars (-Garretsen)",F,22,170,67,Netherlands,NED,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
124577,"Gerard Cornelis ""Gee"" van Enst",M,23,190,90,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Eights,NA
124578,Sondra Van Ert,F,33,175,66,United States,USA,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,NA
124578,Sondra Van Ert,F,37,175,66,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,NA
124579,Saskia Loretta van Erven Garca,F,24,175,64,Colombia,COL,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Individual",NA
124579,Saskia Loretta van Erven Garca,F,28,175,64,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",NA
124580,Jan Willem van Erven Dorens,M,25,183,80,Netherlands,NED,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,NA
124581,"Eduard ""Ed"" van Es",M,25,NA,NA,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Water Polo,Water Polo Men's Water Polo,NA
124582,"Hendrik ""Henk"" van Essen",M,19,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 100 metres Freestyle,NA
124582,"Hendrik ""Henk"" van Essen",M,19,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
124583,Harriet van Ettekoven,F,23,180,69,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxless Pairs,NA
124583,Harriet van Ettekoven,F,23,180,69,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Eights,Bronze
124583,Harriet van Ettekoven,F,27,180,69,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Single Sculls,NA
124583,Harriet van Ettekoven,F,31,180,69,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Quadruple Sculls,NA
124584,Marit van Eupen,F,30,176,59,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,NA
124584,Marit van Eupen,F,34,176,59,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
124584,Marit van Eupen,F,38,176,59,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Gold
124585,Marie-Paule Van Eyck (-Heymans),F,25,168,60,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Women's Foil, Individual",NA
124586,"Johanna ""Jannie"" van Eyck-Vos",F,28,168,60,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 800 metres,NA
124587,"Rudolf Frederik Otto ""Ruud"" van Feggelen",M,24,NA,NA,Netherlands,NED,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,Bronze
124587,"Rudolf Frederik Otto ""Ruud"" van Feggelen",M,28,NA,NA,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,NA
124588,"Nicolaas ""Nico"" van Gageldonk",M,23,NA,NA,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Individual",NA
124588,"Nicolaas ""Nico"" van Gageldonk",M,23,NA,NA,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Road Race, Team",NA
124589,"Ernst Heinrich ""Hein"" van Garderen",M,23,NA,NA,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Individual",NA
124589,"Ernst Heinrich ""Hein"" van Garderen",M,23,NA,NA,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's epee, Individual",NA
124589,"Ernst Heinrich ""Hein"" van Garderen",M,23,NA,NA,South Africa,RSA,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Sabre, Individual",NA
124590,Tejay van Garderen (Vangarderen-),M,23,185,70,United States,USA,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",NA
124591,Johannes van Gastel,M,46,NA,NA,Netherlands,NED,1900 Summer,1900,Summer,Paris,Archery,Archery Men's Unknown Event,NA
124592,"Johannes Jacobus ""Jo"" van Gastel, Jr.",M,33,NA,NA,Netherlands,NED,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Gold
124593,Cornelis Johannes Martijn van Geemen,M,24,180,68,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Windsurfer,NA
124594,Alexander van Geen,M,32,NA,NA,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
124595,Jean-Claude Van Geenberghe,M,25,181,73,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
124595,Jean-Claude Van Geenberghe,M,29,181,73,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
124595,Jean-Claude Van Geenberghe,M,29,181,73,Belgium,BEL,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
124595,Jean-Claude Van Geenberghe,M,45,181,73,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
124595,Jean-Claude Van Geenberghe,M,45,181,73,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
124596,Anna Maria van Geene (-Zwart),F,20,NA,NA,Netherlands,NED,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,NA
124597,"Marianne Antoinette ""Miek"" van Geenhuizen",F,22,166,63,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Silver
124597,"Marianne Antoinette ""Miek"" van Geenhuizen",F,26,166,63,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
124598,Margot van Geffen,F,22,172,63,Netherlands,NED,2012 Summer,2012,Summer,London,Hockey,Hockey Women's Hockey,Gold
124598,Margot van Geffen,F,26,172,63,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Silver
124599,"Cornelia ""Cor"" van Gelder (-de Groot)",F,24,NA,NA,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 200 metres Breaststroke,NA
124600,David van Gelder,M,20,179,75,Israel,ISR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Individual",NA
124601,"Marcus ""Max"" van Gelder",M,27,NA,NA,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,NA
124602,"Martinus ""Tinus"" van Gelder",M,36,NA,NA,Netherlands,NED,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",NA
124603,Lambertus Hendrikus Yuri van Gelder,M,33,161,62,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,NA
124603,Lambertus Hendrikus Yuri van Gelder,M,33,161,62,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,NA
124604,"Hendrik Theodorus Petrus ""Dirk-Jan"" van Gendt",M,30,185,76,Netherlands,NED,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,NA
124605,Twan Machiel Johannes van Gendt,M,20,178,85,Netherlands,NED,2012 Summer,2012,Summer,London,Cycling,Cycling Men's BMX,NA
124605,Twan Machiel Johannes van Gendt,M,24,178,85,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's BMX,NA
124606,Jort van Gennep,M,21,185,70,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,NA
124607,Yvonne Maria Therse van Gennip,F,19,166,66,Netherlands,NED,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 1,000 metres",NA
124607,Yvonne Maria Therse van Gennip,F,19,166,66,Netherlands,NED,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 1,500 metres",NA
124607,Yvonne Maria Therse van Gennip,F,19,166,66,Netherlands,NED,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 3,000 metres",NA
124607,Yvonne Maria Therse van Gennip,F,23,166,66,Netherlands,NED,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 1,500 metres",Gold
124607,Yvonne Maria Therse van Gennip,F,23,166,66,Netherlands,NED,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 3,000 metres",Gold
124607,Yvonne Maria Therse van Gennip,F,23,166,66,Netherlands,NED,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 5,000 metres",Gold
124607,Yvonne Maria Therse van Gennip,F,27,166,66,Netherlands,NED,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 1,500 metres",NA
124607,Yvonne Maria Therse van Gennip,F,27,166,66,Netherlands,NED,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 3,000 metres",NA
124608,"Hendrik Maarten ""Henk"" van Gent",M,29,175,71,Netherlands,NED,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Dinghy,NA
