ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
79602,Edvard Mikayelyan,M,22,165,59,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,NA
79602,Edvard Mikayelyan,M,22,165,59,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,NA
79602,Edvard Mikayelyan,M,22,165,59,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,NA
79602,Edvard Mikayelyan,M,22,165,59,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,NA
79602,Edvard Mikayelyan,M,22,165,59,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,NA
79603,Sergey Mikayelyan,M,17,180,65,Armenia,ARM,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
79603,Sergey Mikayelyan,M,21,180,65,Armenia,ARM,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
79603,Sergey Mikayelyan,M,21,180,65,Armenia,ARM,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA
79604,Rbert Mike,M,32,176,80,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",NA
79605,Damir Mikec,M,24,180,79,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
79605,Damir Mikec,M,24,180,79,Serbia,SRB,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
79605,Damir Mikec,M,28,180,79,Serbia,SRB,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
79605,Damir Mikec,M,28,180,79,Serbia,SRB,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
79605,Damir Mikec,M,32,180,79,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
79605,Damir Mikec,M,32,180,79,Serbia,SRB,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
79606,Melissa Ivette Mikec (Prez Carballo-),F,24,165,59,El Salvador,ESA,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
79606,Melissa Ivette Mikec (Prez Carballo-),F,24,165,59,El Salvador,ESA,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
79607,"John Michael Nchekwube Obinna ""John Mikel Obi"" Mikel",M,29,179,86,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
79608,Antanas Miknas,M,32,178,69,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 20 kilometres Walk,Silver
79609,Pavel Mike,G,22,182,79,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Silver
79609,Pavel Mike,M,25,182,79,Czechoslovakia,TCH,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,NA
79610,Dimitrios Mikhail,M,NA,NA,63,Greece,GRE,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Welterweight,NA
79611,Panagiotis Mikhail,M,33,165,73,Greece,GRE,1972 Summer,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,NA
79612,Menelaos Panteleakis Mikhailidis,M,NA,180,83,Greece,GRE,1968 Summer,1968,Summer,Mexico City,Shooting,Shooting Mixed Skeet,NA
79613,Stavros Mikhailidis,M,21,194,92,Cyprus,CYP,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,NA
79613,Stavros Mikhailidis,M,21,194,92,Cyprus,CYP,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,NA
79613,Stavros Mikhailidis,M,25,194,92,Cyprus,CYP,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,NA
79613,Stavros Mikhailidis,M,25,194,92,Cyprus,CYP,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,NA
79613,Stavros Mikhailidis,M,29,194,92,Cyprus,CYP,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 50 metres Freestyle,NA
79614,Xenon Mikhailidis,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Shooting,"Shooting Men's Military Pistol, 25 metres",NA
79614,Xenon Mikhailidis,M,NA,NA,NA,Greece,GRE,1896 Summer,1896,Summer,Athina,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",NA
79615,"Eftykhia ""Efi"" Mikhailidou",F,26,171,66,Greece,GRE,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,NA
79616,Anastasiya Aleksandrovna Mikhalenko,F,20,162,69,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Light-Heavyweight,NA
79617,Georgi Petrov Mikhalev,M,20,182,75,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Backstroke,NA
79617,Georgi Petrov Mikhalev,M,20,182,75,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Backstroke,NA
79617,Georgi Petrov Mikhalev,M,24,182,75,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Backstroke,NA
79617,Georgi Petrov Mikhalev,M,24,182,75,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Backstroke,NA
79618,Miglena Angelova Mikhaleva,F,20,180,75,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,NA
79619,Kosmas Mikhalopoulos,M,26,190,78,Greece,GRE,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's High Jump,NA
79620,"Athanasios ""Thanasis"" Mikhalopoulos",M,30,198,87,Greece,GRE,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,NA
79621,Mikhaela Mikhalopoulou,F,24,187,70,Greece,GRE,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,NA
79622,Panagiotis Mikhalos,M,20,183,84,Greece,GRE,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,NA
79622,Panagiotis Mikhalos,M,24,183,84,Greece,GRE,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA
79623,Oleg Rostislavovich Mikhalovich,M,19,168,74,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",NA
79624,Andrey Aleksandrovich Mikhalyov,M,31,185,90,Belarus,BLR,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
79625,Eduard Viktorovich Mikhan,M,23,195,86,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,NA
79626,Dimitrios Mikhas,M,26,175,60,Greece,GRE,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,NA
79627,Isidoros Mikhas,M,NA,NA,NA,"Large boat, Central Naval Prep School ""Poros""-1",GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Gold
79628,Dmytro Valeriyovych Mikhay,M,22,195,96,Ukraine,UKR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,NA
79628,Dmytro Valeriyovych Mikhay,M,26,195,96,Ukraine,UKR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,NA
79629,Aleksandr Vyacheslavovich Mikhaylin,M,32,195,115,Russia,RUS,2012 Summer,2012,Summer,London,Judo,Judo Men's Heavyweight,Silver
79630,Anatoly Mikhaylin,G,37,NA,NA,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Two Person Keelboat,NA
79631,Aleksandr Mikhaylov,M,27,187,75,Russia,RUS,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Aerials,NA
79631,Aleksandr Mikhaylov,M,31,187,75,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Aerials,NA
79632,Anani Mikhaylov,M,24,182,74,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Individual",NA
79632,Anani Mikhaylov,M,24,182,74,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Team",NA
79632,Anani Mikhaylov,M,28,182,74,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Individual",NA
79632,Anani Mikhaylov,M,28,182,74,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",NA
79633,Anatoly Arkadyevich Mikhaylov,M,20,183,81,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 110 metres Hurdles,NA
79633,Anatoly Arkadyevich Mikhaylov,M,23,183,81,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 110 metres Hurdles,NA
79633,Anatoly Arkadyevich Mikhaylov,M,27,183,81,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,Bronze
79634,Atanas Mikhaylov Khristov,M,19,185,81,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Silver
79635,Boris Petrovich Mikhaylov,M,27,175,79,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
79635,Boris Petrovich Mikhaylov,M,31,175,79,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
79635,Boris Petrovich Mikhaylov,M,35,175,79,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
79636,Emil Mikhaylov,M,25,163,60,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,NA
79637,Ivan Mikhaylov,M,23,164,60,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Featherweight,Bronze
79637,Ivan Mikhaylov,M,27,164,60,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Lightweight,NA
79638,Maksim Mikhaylovich Mikhaylov,M,20,202,103,Russia,RUS,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Bronze
79638,Maksim Mikhaylovich Mikhaylov,M,24,202,103,Russia,RUS,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold
79638,Maksim Mikhaylovich Mikhaylov,M,28,202,103,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,NA
79639,Nikolay Mikhaylov,M,60,NA,NA,Bulgaria,BUL,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Paintings",NA
79640,Nikolay Mikhaylov,M,27,NA,NA,Bulgaria,BUL,1976 Winter,1976,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
79641,Sergey Mikhaylov,M,24,187,80,Uzbekistan,UZB,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,Bronze
79642,Valentin Nikolayevich Mikhaylov,M,22,NA,NA,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
79643,Yevgeny Mikhaylov,M,23,175,69,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's Triple Jump,NA
79644,Yury Matveyevich Mikhaylov,M,25,NA,NA,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,NA
79644,Yury Matveyevich Mikhaylov,M,25,NA,NA,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",Gold
79645,Angelina Trifnova Mikhaylova,F,20,176,64,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
79646,Larisa Valeryevna Mikhaylova,F,23,170,67,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,NA
79647,Nadezhda Mikhaylova,F,29,168,67,Bulgaria,BUL,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
79647,Nadezhda Mikhaylova,F,29,168,67,Bulgaria,BUL,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
79648,Nataliya Mikhaylova,F,16,171,71,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Freestyle,NA
79648,Nataliya Mikhaylova,F,16,171,71,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,NA
79649,Polina Yuryevna Mikhaylova,F,29,168,60,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,NA
79650,Snezhana Mikhaylova,F,22,176,69,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,Bronze
79650,Snezhana Mikhaylova,F,26,176,69,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
79651,Virzhiniya Mikhaylova Dimitrova (-Angelova),F,32,168,78,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's Discus Throw,NA
79652,Yekaterina Mikhaylova,F,20,170,59,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",NA
79653,Lyudmila Nikolayevna Mikhaylovskaya (Makarova-),F,30,163,62,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Gold
79654,Yuliana Mikheeva,F,22,172,58,Armenia,ARM,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,NA
79655,Stanislav Sergeyevich Mikheyev,M,20,172,66,Russia-2,RUS,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,NA
79656,Viktor Mikheyev,M,26,164,52,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,NA
79656,Viktor Mikheyev,M,30,164,52,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
79657,Vladimir Borisovich Mikheyev,M,19,179,64,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 400 metres Freestyle,NA
79657,Vladimir Borisovich Mikheyev,M,19,179,64,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
79658,Elina Dmitriyevna Mikhina,F,22,170,55,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,NA
79659,Dimitrios Mikhitsopoulos,M,NA,NA,NA,Thessalonki-1,GRE,1906 Summer,1906,Summer,Athina,Football,Football Men's Football,Bronze
79660,Andrey Anatolyevich Mikhnevich,M,24,202,140,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Shot Put,NA
79660,Andrey Anatolyevich Mikhnevich,M,28,202,140,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Shot Put,NA
79660,Andrey Anatolyevich Mikhnevich,M,32,202,140,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Shot Put,NA
79660,Andrey Anatolyevich Mikhnevich,M,36,202,140,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Shot Put,NA
79661,Sergey Anatolyevich Mikhnovets,M,24,NA,NA,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
79662,Jiro Miki,M,17,181,72,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,NA
79662,Jiro Miki,M,21,181,72,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Individual Medley,NA
79662,Jiro Miki,M,21,181,72,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Individual Medley,NA
79663,Koji Miki,M,25,156,56,Japan,JPN,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Bantamweight,NA
79664,Shunsuke Miki,M,20,177,74,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,NA
79665,Takashi Miki,M,25,173,76,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Javelin Throw,NA
79666,Yoshio Miki,M,22,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,NA
79667,Bidzina Mikiashvili,M,28,167,83,Georgia,GEO,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
79668,Jovan Miki,M,22,186,93,Yugoslavia,YUG,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Triple Jump,NA
79669,Andrzej Mikina,M,24,188,90,Poland,POL,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,NA
79670,Sbin Mikina,F,24,168,51,Azerbaijan,AZE,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Sabre, Individual",NA
79670,Sbin Mikina,F,28,168,51,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",NA
79671,Irina Mikitenko (Volynskaya-),F,23,162,47,Kazakhstan,KAZ,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Women's 5,000 metres",NA
79671,Irina Mikitenko (Volynskaya-),F,28,162,47,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
79671,Irina Mikitenko (Volynskaya-),F,31,162,47,Germany,GER,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",NA
79671,Irina Mikitenko (Volynskaya-),F,39,162,47,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Marathon,NA
79672,Achton Kjr Mikkelsen,M,27,175,75,Denmark,DEN,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Middleweight,NA
79673,Aksel Malling Mikkelsen,M,24,184,68,Denmark,DEN,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Individual",NA
79673,Aksel Malling Mikkelsen,M,24,184,68,Denmark,DEN,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Team",NA
79674,Arne Reidar Mikkelsen,M,23,183,76,Norway,NOR,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
79674,Arne Reidar Mikkelsen,M,27,183,76,Norway,NOR,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
79675,Hans Ingvard Marinus Mikkelsen,M,22,NA,NA,Denmark,DEN,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,NA
79676,Henriette Rnde (-Henriette Mller) Mikkelsen,F,23,166,63,Denmark,DEN,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Gold
79677,Niels Mikkelsen,M,46,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",NA
79677,Niels Mikkelsen,M,46,NA,NA,Denmark,DEN,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Three-Day Event, Team",NA
79678,Niels-Ove Mailund Mikkelsen,M,35,186,80,Denmark,DEN,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Skeet,NA
79679,"Ragnvald Johan ""Roy"" Mikkelsen",M,24,NA,NA,United States,USA,1932 Winter,1932,Winter,Lake Placid,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
79679,"Ragnvald Johan ""Roy"" Mikkelsen",M,28,NA,NA,United States,USA,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
79680,Meaghan Mikkelson,F,25,175,67,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
79680,Meaghan Mikkelson,F,29,175,67,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
79681,Tim Mikkelson,M,29,193,102,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
79682,Pl Gunnar Mikkelsplass,M,22,170,62,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
79682,Pl Gunnar Mikkelsplass,M,22,170,62,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
79682,Pl Gunnar Mikkelsplass,M,26,170,62,Norway,NOR,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Silver
79682,Pl Gunnar Mikkelsplass,M,26,170,62,Norway,NOR,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,NA
79682,Pl Gunnar Mikkelsplass,M,26,170,62,Norway,NOR,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
79682,Pl Gunnar Mikkelsplass,M,26,170,62,Norway,NOR,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
79683,Esko Olavi Mikkola,M,29,185,100,Finland,FIN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Javelin Throw,NA
79684,"Kaarl Edvard ""Kalle"" Mikkolainen",M,25,NA,NA,Finland,FIN,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze
79685,Reijo Kalevi Mikkolainen,M,23,180,82.5,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
79686,Veijo Veikko Mikkolainen,M,27,178,75,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Pairs,NA
79687,Juho Mikkonen,M,23,179,72,Finland,FIN,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
79688,Kalle Mikkonen,M,32,191,94,Finland,FIN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",NA
79688,Kalle Mikkonen,M,32,191,94,Finland,FIN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
79689,Paavo Juhani Mikkonen,M,30,183,83,Finland,FIN,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Running Target, 50 metres",NA
