ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
68439,Lari Lehtonen,M,22,176,72,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA
68439,Lari Lehtonen,M,26,176,72,Finland,FIN,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,NA
68439,Lari Lehtonen,M,26,176,72,Finland,FIN,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA
68439,Lari Lehtonen,M,26,176,72,Finland,FIN,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
68440,Mirja Annikki Lehtonen (-Kierros),F,21,165,54,Finland,FIN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Silver
68440,Mirja Annikki Lehtonen (-Kierros),F,21,165,54,Finland,FIN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
68440,Mirja Annikki Lehtonen (-Kierros),F,21,165,54,Finland,FIN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze
68441,Pertti Leo Jorma Lehtonen,M,27,189,89,Finland,FIN,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
68442,Jorma Juhani Lehtosalo,M,23,184,75,Finland,FIN,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
68442,Jorma Juhani Lehtosalo,M,27,184,75,Finland,FIN,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
68443,Eero Eelis Lehtovirta,M,25,NA,NA,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
68444,Kalevi Valdemar Lehtovirta,M,24,NA,NA,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Football,Football Men's Football,NA
68445,Daniel Pierre Lehu,M,24,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 100 metres Backstroke,NA
68446,Lei Donghui,F,24,165,65,China,CHN,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,NA
68447,Jos Lei,M,37,168,59,Hong Kong,HKG,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",NA
68447,Jos Lei,M,37,168,59,Hong Kong,HKG,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
68448,Lei Lei Win,F,31,160,50,Myanmar,MYA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,NA
68449,Lei Li,F,28,166,56,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver
68450,Lei Sheng,M,24,193,77,China,CHN,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's Foil, Individual",NA
68450,Lei Sheng,M,28,193,77,China,CHN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Individual",Gold
68450,Lei Sheng,M,28,193,77,China,CHN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Team",NA
68450,Lei Sheng,M,32,193,77,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",NA
68450,Lei Sheng,M,32,193,77,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",NA
68451,Lei Sufen,F,25,171,67,China,CHN,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,NA
68452,Lei Yuping,M,25,188,81,China,CHN,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Heavyweight,NA
68453,Anthony Toi Leiato,M,30,NA,NA,American Samoa,ASA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Shot Put,NA
68454,Kaire Leibak,F,20,179,65,Estonia,EST,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Triple Jump,NA
